TransactionID,Date,Item,Category,Season
1660,2024-04-23,Watermelon,Fruit,Summer
1660,2024-04-23,Capsicum,Vegetable,Summer
1660,2024-04-23,Garlic,Vegetable,All
1661,2024-02-19,Coriander,Vegetable,All
1661,2024-02-19,Cabbage,Vegetable,Winter
1661,2024-02-19,Green Peas,Vegetable,Winter
1661,2024-02-19,Potato,Vegetable,All
1662,2024-11-18,Onion,Vegetable,All
1662,2024-11-18,Spinach,Vegetable,Winter
1662,2024-11-18,Green Peas,Vegetable,Winter
1662,2024-11-18,Coriander,Vegetable,All
1662,2024-11-18,Beetroot,Vegetable,Winter
1663,2024-03-02,Onion,Vegetable,All
1663,2024-03-02,Muskmelon,Fruit,Summer
1663,2024-03-02,Ladyfinger,Vegetable,Summer
1663,2024-03-02,Mango,Fruit,Summer
1663,2024-03-02,Capsicum,Vegetable,Summer
1664,2024-11-29,Spinach,Vegetable,Winter
1664,2024-11-29,Garlic,Vegetable,All
1664,2024-11-29,Beetroot,Vegetable,Winter
1664,2024-11-29,Coriander,Vegetable,All
1664,2024-11-29,Green Peas,Vegetable,Winter
1665,2024-06-17,Tomato,Vegetable,Summer
1665,2024-06-17,Papaya,Fruit,Summer
1665,2024-06-17,Watermelon,Fruit,Summer
1666,2024-08-13,Chilli,Vegetable,Rainy
1666,2024-08-13,Ginger,Vegetable,All
1666,2024-08-13,Garlic,Vegetable,All
1667,2024-12-24,Garlic,Vegetable,All
1667,2024-12-24,Beetroot,Vegetable,Winter
1668,2024-06-13,Pineapple,Fruit,Summer
1668,2024-06-13,Ladyfinger,Vegetable,Summer
1668,2024-06-13,Potato,Vegetable,All
1669,2024-10-10,Potato,Vegetable,All
1669,2024-10-10,Ginger,Vegetable,All
1669,2024-10-10,Garlic,Vegetable,All
1669,2024-10-10,Onion,Vegetable,All
1669,2024-10-10,Coriander,Vegetable,All
1670,2024-04-16,Ginger,Vegetable,All
1670,2024-04-16,Onion,Vegetable,All
1670,2024-04-16,Ladyfinger,Vegetable,Summer
1670,2024-04-16,Capsicum,Vegetable,Summer
1671,2024-07-17,Pumpkin,Vegetable,Rainy
1671,2024-07-17,Coriander,Vegetable,All
1671,2024-07-17,Potato,Vegetable,All
1672,2024-08-05,Bottle Gourd,Vegetable,Rainy
1672,2024-08-05,Radish,Vegetable,Rainy
1672,2024-08-05,Coriander,Vegetable,All
1672,2024-08-05,Brinjal,Vegetable,Rainy
1672,2024-08-05,Garlic,Vegetable,All
1673,2024-05-28,Ginger,Vegetable,All
1673,2024-05-28,Muskmelon,Fruit,Summer
1673,2024-05-28,Coriander,Vegetable,All
1674,2024-06-19,Watermelon,Fruit,Summer
1674,2024-06-19,Ginger,Vegetable,All
1674,2024-06-19,Ladyfinger,Vegetable,Summer
1674,2024-06-19,Tomato,Vegetable,Summer
1675,2024-03-21,Tomato,Vegetable,Summer
1675,2024-03-21,Pineapple,Fruit,Summer
1675,2024-03-21,Muskmelon,Fruit,Summer
1675,2024-03-21,Mango,Fruit,Summer
1676,2024-04-19,Mango,Fruit,Summer
1676,2024-04-19,Coriander,Vegetable,All
1676,2024-04-19,Papaya,Fruit,Summer
1676,2024-04-19,Capsicum,Vegetable,Summer
1676,2024-04-19,Pineapple,Fruit,Summer
1677,2024-03-15,Ginger,Vegetable,All
1677,2024-03-15,Capsicum,Vegetable,Summer
1677,2024-03-15,Ladyfinger,Vegetable,Summer
1677,2024-03-15,Muskmelon,Fruit,Summer
1678,2024-10-16,Ginger,Vegetable,All
1678,2024-10-16,Potato,Vegetable,All
1679,2024-11-30,Coriander,Vegetable,All
1679,2024-11-30,Green Peas,Vegetable,Winter
1679,2024-11-30,Cabbage,Vegetable,Winter
1679,2024-11-30,Carrot,Vegetable,Winter
1680,2024-03-03,Tomato,Vegetable,Summer
1680,2024-03-03,Garlic,Vegetable,All
1681,2024-09-30,Pumpkin,Vegetable,Rainy
1681,2024-09-30,Ginger,Vegetable,All
1681,2024-09-30,Chilli,Vegetable,Rainy
1681,2024-09-30,Radish,Vegetable,Rainy
1681,2024-09-30,Coriander,Vegetable,All
1682,2024-07-02,Brinjal,Vegetable,Rainy
1682,2024-07-02,Potato,Vegetable,All
1682,2024-07-02,Onion,Vegetable,All
1682,2024-07-02,Banana,Fruit,Rainy
1683,2024-09-30,Chilli,Vegetable,Rainy
1683,2024-09-30,Banana,Fruit,Rainy
1684,2024-03-22,Watermelon,Fruit,Summer
1684,2024-03-22,Mango,Fruit,Summer
1684,2024-03-22,Pineapple,Fruit,Summer
1685,2024-11-05,Potato,Vegetable,All
1685,2024-11-05,Ginger,Vegetable,All
1685,2024-11-05,Beetroot,Vegetable,Winter
1686,2024-08-02,Potato,Vegetable,All
1686,2024-08-02,Bottle Gourd,Vegetable,Rainy
1687,2024-10-26,Onion,Vegetable,All
1687,2024-10-26,Garlic,Vegetable,All
1687,2024-10-26,Coriander,Vegetable,All
1687,2024-10-26,Potato,Vegetable,All
1687,2024-10-26,Ginger,Vegetable,All
1688,2024-09-17,Brinjal,Vegetable,Rainy
1688,2024-09-17,Pumpkin,Vegetable,Rainy
1688,2024-09-17,Chilli,Vegetable,Rainy
1688,2024-09-17,Bottle Gourd,Vegetable,Rainy
1689,2024-11-14,Ginger,Vegetable,All
1689,2024-11-14,Beetroot,Vegetable,Winter
1690,2024-12-22,Carrot,Vegetable,Winter
1690,2024-12-22,Potato,Vegetable,All
1690,2024-12-22,Green Peas,Vegetable,Winter
1690,2024-12-22,Beetroot,Vegetable,Winter
1691,2024-06-11,Muskmelon,Fruit,Summer
1691,2024-06-11,Ginger,Vegetable,All
1692,2024-03-24,Tomato,Vegetable,Summer
1692,2024-03-24,Pineapple,Fruit,Summer
1693,2024-06-24,Papaya,Fruit,Summer
1693,2024-06-24,Mango,Fruit,Summer
1693,2024-06-24,Muskmelon,Fruit,Summer
1694,2024-09-25,Radish,Vegetable,Rainy
1694,2024-09-25,Onion,Vegetable,All
1695,2024-01-01,Cauliflower,Vegetable,Winter
1695,2024-01-01,Green Peas,Vegetable,Winter
1695,2024-01-01,Ginger,Vegetable,All
1695,2024-01-01,Guava,Fruit,Winter
1695,2024-01-01,Garlic,Vegetable,All
1696,2024-03-20,Watermelon,Fruit,Summer
1696,2024-03-20,Garlic,Vegetable,All
1696,2024-03-20,Capsicum,Vegetable,Summer
1696,2024-03-20,Ladyfinger,Vegetable,Summer
1696,2024-03-20,Ginger,Vegetable,All
1697,2024-07-21,Banana,Fruit,Rainy
1697,2024-07-21,Potato,Vegetable,All
1697,2024-07-21,Coriander,Vegetable,All
1697,2024-07-21,Chilli,Vegetable,Rainy
1698,2024-01-08,Garlic,Vegetable,All
1698,2024-01-08,Guava,Fruit,Winter
1698,2024-01-08,Cabbage,Vegetable,Winter
1698,2024-01-08,Onion,Vegetable,All
1698,2024-01-08,Ginger,Vegetable,All
1699,2024-01-05,Spinach,Vegetable,Winter
1699,2024-01-05,Beetroot,Vegetable,Winter
1700,2024-06-07,Capsicum,Vegetable,Summer
1700,2024-06-07,Onion,Vegetable,All
1700,2024-06-07,Ginger,Vegetable,All
1700,2024-06-07,Potato,Vegetable,All
1700,2024-06-07,Pineapple,Fruit,Summer
1701,2024-04-07,Watermelon,Fruit,Summer
1701,2024-04-07,Papaya,Fruit,Summer
1701,2024-04-07,Ladyfinger,Vegetable,Summer
1701,2024-04-07,Muskmelon,Fruit,Summer
1701,2024-04-07,Coriander,Vegetable,All
1702,2024-09-02,Onion,Vegetable,All
1702,2024-09-02,Radish,Vegetable,Rainy
1702,2024-09-02,Brinjal,Vegetable,Rainy
1702,2024-09-02,Bottle Gourd,Vegetable,Rainy
1703,2024-04-14,Papaya,Fruit,Summer
1703,2024-04-14,Ginger,Vegetable,All
1703,2024-04-14,Muskmelon,Fruit,Summer
1704,2024-11-30,Cabbage,Vegetable,Winter
1704,2024-11-30,Ginger,Vegetable,All
1705,2024-03-05,Capsicum,Vegetable,Summer
1705,2024-03-05,Watermelon,Fruit,Summer
1705,2024-03-05,Garlic,Vegetable,All
1705,2024-03-05,Onion,Vegetable,All
1706,2024-08-02,Potato,Vegetable,All
1706,2024-08-02,Ginger,Vegetable,All
1706,2024-08-02,Bottle Gourd,Vegetable,Rainy
1707,2024-03-29,Pineapple,Fruit,Summer
1707,2024-03-29,Capsicum,Vegetable,Summer
1707,2024-03-29,Papaya,Fruit,Summer
1707,2024-03-29,Tomato,Vegetable,Summer
1707,2024-03-29,Muskmelon,Fruit,Summer
1708,2024-11-06,Garlic,Vegetable,All
1708,2024-11-06,Apple,Fruit,Winter
1709,2024-04-23,Pineapple,Fruit,Summer
1709,2024-04-23,Tomato,Vegetable,Summer
1709,2024-04-23,Papaya,Fruit,Summer
1709,2024-04-23,Capsicum,Vegetable,Summer
1710,2024-07-25,Chilli,Vegetable,Rainy
1710,2024-07-25,Banana,Fruit,Rainy
1710,2024-07-25,Radish,Vegetable,Rainy
1710,2024-07-25,Potato,Vegetable,All
1711,2024-03-21,Muskmelon,Fruit,Summer
1711,2024-03-21,Potato,Vegetable,All
1711,2024-03-21,Tomato,Vegetable,Summer
1711,2024-03-21,Papaya,Fruit,Summer
1711,2024-03-21,Coriander,Vegetable,All
1712,2024-06-11,Papaya,Fruit,Summer
1712,2024-06-11,Coriander,Vegetable,All
1713,2024-12-29,Beetroot,Vegetable,Winter
1713,2024-12-29,Green Peas,Vegetable,Winter
1713,2024-12-29,Onion,Vegetable,All
1713,2024-12-29,Cauliflower,Vegetable,Winter
1714,2024-12-29,Beetroot,Vegetable,Winter
1714,2024-12-29,Carrot,Vegetable,Winter
1715,2024-01-20,Potato,Vegetable,All
1715,2024-01-20,Spinach,Vegetable,Winter
1715,2024-01-20,Cauliflower,Vegetable,Winter
1715,2024-01-20,Beetroot,Vegetable,Winter
1715,2024-01-20,Carrot,Vegetable,Winter
1716,2024-07-21,Potato,Vegetable,All
1716,2024-07-21,Garlic,Vegetable,All
1716,2024-07-21,Coriander,Vegetable,All
1716,2024-07-21,Banana,Fruit,Rainy
1716,2024-07-21,Ginger,Vegetable,All
1717,2024-10-22,Onion,Vegetable,All
1717,2024-10-22,Potato,Vegetable,All
1717,2024-10-22,Coriander,Vegetable,All
1717,2024-10-22,Ginger,Vegetable,All
1717,2024-10-22,Garlic,Vegetable,All
1718,2024-03-13,Tomato,Vegetable,Summer
1718,2024-03-13,Mango,Fruit,Summer
1718,2024-03-13,Capsicum,Vegetable,Summer
1718,2024-03-13,Garlic,Vegetable,All
1718,2024-03-13,Ginger,Vegetable,All
1719,2024-04-28,Capsicum,Vegetable,Summer
1719,2024-04-28,Papaya,Fruit,Summer
1719,2024-04-28,Tomato,Vegetable,Summer
1719,2024-04-28,Muskmelon,Fruit,Summer
1719,2024-04-28,Ginger,Vegetable,All
1720,2024-10-17,Ginger,Vegetable,All
1720,2024-10-17,Coriander,Vegetable,All
1721,2024-02-03,Ginger,Vegetable,All
1721,2024-02-03,Potato,Vegetable,All
1721,2024-02-03,Onion,Vegetable,All
1721,2024-02-03,Apple,Fruit,Winter
1721,2024-02-03,Spinach,Vegetable,Winter
1722,2024-04-08,Ladyfinger,Vegetable,Summer
1722,2024-04-08,Onion,Vegetable,All
1723,2024-07-11,Banana,Fruit,Rainy
1723,2024-07-11,Garlic,Vegetable,All
1723,2024-07-11,Pumpkin,Vegetable,Rainy
1723,2024-07-11,Chilli,Vegetable,Rainy
1723,2024-07-11,Potato,Vegetable,All
1724,2024-05-27,Coriander,Vegetable,All
1724,2024-05-27,Onion,Vegetable,All
1724,2024-05-27,Papaya,Fruit,Summer
1724,2024-05-27,Garlic,Vegetable,All
1724,2024-05-27,Watermelon,Fruit,Summer
1725,2024-11-13,Potato,Vegetable,All
1725,2024-11-13,Ginger,Vegetable,All
1725,2024-11-13,Coriander,Vegetable,All
1725,2024-11-13,Onion,Vegetable,All
1725,2024-11-13,Apple,Fruit,Winter
1726,2024-01-06,Garlic,Vegetable,All
1726,2024-01-06,Spinach,Vegetable,Winter
1726,2024-01-06,Apple,Fruit,Winter
1727,2024-01-29,Garlic,Vegetable,All
1727,2024-01-29,Apple,Fruit,Winter
1728,2024-06-24,Potato,Vegetable,All
1728,2024-06-24,Onion,Vegetable,All
1729,2024-11-11,Apple,Fruit,Winter
1729,2024-11-11,Garlic,Vegetable,All
1729,2024-11-11,Onion,Vegetable,All
1730,2024-04-07,Onion,Vegetable,All
1730,2024-04-07,Muskmelon,Fruit,Summer
1730,2024-04-07,Watermelon,Fruit,Summer
1731,2024-01-08,Ginger,Vegetable,All
1731,2024-01-08,Garlic,Vegetable,All
1731,2024-01-08,Beetroot,Vegetable,Winter
1732,2024-04-14,Mango,Fruit,Summer
1732,2024-04-14,Coriander,Vegetable,All
1732,2024-04-14,Papaya,Fruit,Summer
1733,2024-09-24,Chilli,Vegetable,Rainy
1733,2024-09-24,Banana,Fruit,Rainy
1733,2024-09-24,Radish,Vegetable,Rainy
1733,2024-09-24,Ginger,Vegetable,All
1733,2024-09-24,Bottle Gourd,Vegetable,Rainy
1734,2024-07-27,Banana,Fruit,Rainy
1734,2024-07-27,Onion,Vegetable,All
1735,2024-04-19,Garlic,Vegetable,All
1735,2024-04-19,Ladyfinger,Vegetable,Summer
1735,2024-04-19,Ginger,Vegetable,All
1735,2024-04-19,Watermelon,Fruit,Summer
1736,2024-01-09,Coriander,Vegetable,All
1736,2024-01-09,Ginger,Vegetable,All
1736,2024-01-09,Apple,Fruit,Winter
1737,2024-02-20,Apple,Fruit,Winter
1737,2024-02-20,Cauliflower,Vegetable,Winter
1737,2024-02-20,Onion,Vegetable,All
1738,2024-01-02,Green Peas,Vegetable,Winter
1738,2024-01-02,Beetroot,Vegetable,Winter
1739,2024-02-02,Cauliflower,Vegetable,Winter
1739,2024-02-02,Apple,Fruit,Winter
1739,2024-02-02,Spinach,Vegetable,Winter
1740,2024-06-07,Muskmelon,Fruit,Summer
1740,2024-06-07,Ladyfinger,Vegetable,Summer
1741,2024-03-03,Mango,Fruit,Summer
1741,2024-03-03,Potato,Vegetable,All
1741,2024-03-03,Pineapple,Fruit,Summer
1741,2024-03-03,Coriander,Vegetable,All
1741,2024-03-03,Ginger,Vegetable,All
1742,2024-10-28,Potato,Vegetable,All
1742,2024-10-28,Onion,Vegetable,All
1742,2024-10-28,Ginger,Vegetable,All
1742,2024-10-28,Coriander,Vegetable,All
1743,2024-03-30,Garlic,Vegetable,All
1743,2024-03-30,Ginger,Vegetable,All
1744,2024-10-08,Garlic,Vegetable,All
1744,2024-10-08,Potato,Vegetable,All
1744,2024-10-08,Ginger,Vegetable,All
1744,2024-10-08,Coriander,Vegetable,All
1744,2024-10-08,Onion,Vegetable,All
1745,2024-10-31,Ginger,Vegetable,All
1745,2024-10-31,Onion,Vegetable,All
1745,2024-10-31,Garlic,Vegetable,All
1746,2024-10-25,Onion,Vegetable,All
1746,2024-10-25,Ginger,Vegetable,All
1747,2024-12-26,Carrot,Vegetable,Winter
1747,2024-12-26,Guava,Fruit,Winter
1748,2024-08-30,Brinjal,Vegetable,Rainy
1748,2024-08-30,Potato,Vegetable,All
1748,2024-08-30,Banana,Fruit,Rainy
1748,2024-08-30,Chilli,Vegetable,Rainy
1749,2024-11-07,Cauliflower,Vegetable,Winter
1749,2024-11-07,Ginger,Vegetable,All
1749,2024-11-07,Green Peas,Vegetable,Winter
1749,2024-11-07,Onion,Vegetable,All
1750,2024-06-22,Muskmelon,Fruit,Summer
1750,2024-06-22,Garlic,Vegetable,All
1750,2024-06-22,Papaya,Fruit,Summer
1751,2024-07-19,Garlic,Vegetable,All
1751,2024-07-19,Brinjal,Vegetable,Rainy
1751,2024-07-19,Radish,Vegetable,Rainy
1751,2024-07-19,Coriander,Vegetable,All
1751,2024-07-19,Banana,Fruit,Rainy
1752,2024-12-14,Guava,Fruit,Winter
1752,2024-12-14,Cabbage,Vegetable,Winter
1753,2024-04-13,Garlic,Vegetable,All
1753,2024-04-13,Muskmelon,Fruit,Summer
1753,2024-04-13,Ginger,Vegetable,All
1753,2024-04-13,Coriander,Vegetable,All
1753,2024-04-13,Watermelon,Fruit,Summer
1754,2024-06-30,Capsicum,Vegetable,Summer
1754,2024-06-30,Watermelon,Fruit,Summer
1755,2024-11-28,Ginger,Vegetable,All
1755,2024-11-28,Green Peas,Vegetable,Winter
1755,2024-11-28,Apple,Fruit,Winter
1755,2024-11-28,Garlic,Vegetable,All
1755,2024-11-28,Onion,Vegetable,All
1756,2024-11-12,Potato,Vegetable,All
1756,2024-11-12,Guava,Fruit,Winter
1756,2024-11-12,Cauliflower,Vegetable,Winter
1756,2024-11-12,Green Peas,Vegetable,Winter
1756,2024-11-12,Beetroot,Vegetable,Winter
1757,2024-01-21,Apple,Fruit,Winter
1757,2024-01-21,Cauliflower,Vegetable,Winter
1757,2024-01-21,Cabbage,Vegetable,Winter
1757,2024-01-21,Green Peas,Vegetable,Winter
1758,2024-04-19,Ginger,Vegetable,All
1758,2024-04-19,Muskmelon,Fruit,Summer
1758,2024-04-19,Ladyfinger,Vegetable,Summer
1759,2024-10-08,Garlic,Vegetable,All
1759,2024-10-08,Potato,Vegetable,All
1759,2024-10-08,Ginger,Vegetable,All
1759,2024-10-08,Onion,Vegetable,All
1759,2024-10-08,Coriander,Vegetable,All
1760,2024-05-16,Potato,Vegetable,All
1760,2024-05-16,Watermelon,Fruit,Summer
1760,2024-05-16,Pineapple,Fruit,Summer
1761,2024-04-08,Garlic,Vegetable,All
1761,2024-04-08,Ginger,Vegetable,All
1761,2024-04-08,Mango,Fruit,Summer
1761,2024-04-08,Potato,Vegetable,All
1761,2024-04-08,Watermelon,Fruit,Summer
1762,2024-02-15,Beetroot,Vegetable,Winter
1762,2024-02-15,Ginger,Vegetable,All
1762,2024-02-15,Potato,Vegetable,All
1762,2024-02-15,Cauliflower,Vegetable,Winter
1763,2024-05-16,Pineapple,Fruit,Summer
1763,2024-05-16,Ginger,Vegetable,All
1763,2024-05-16,Papaya,Fruit,Summer
1763,2024-05-16,Muskmelon,Fruit,Summer
1763,2024-05-16,Coriander,Vegetable,All
1764,2024-03-04,Watermelon,Fruit,Summer
1764,2024-03-04,Garlic,Vegetable,All
1764,2024-03-04,Ladyfinger,Vegetable,Summer
1764,2024-03-04,Muskmelon,Fruit,Summer
1764,2024-03-04,Papaya,Fruit,Summer
1765,2024-05-08,Coriander,Vegetable,All
1765,2024-05-08,Ginger,Vegetable,All
1765,2024-05-08,Papaya,Fruit,Summer
1765,2024-05-08,Ladyfinger,Vegetable,Summer
1765,2024-05-08,Onion,Vegetable,All
1766,2024-06-02,Onion,Vegetable,All
1766,2024-06-02,Papaya,Fruit,Summer
1766,2024-06-02,Tomato,Vegetable,Summer
1766,2024-06-02,Garlic,Vegetable,All
1766,2024-06-02,Muskmelon,Fruit,Summer
1767,2024-05-26,Capsicum,Vegetable,Summer
1767,2024-05-26,Ginger,Vegetable,All
1767,2024-05-26,Mango,Fruit,Summer
1768,2024-04-18,Ginger,Vegetable,All
1768,2024-04-18,Watermelon,Fruit,Summer
1768,2024-04-18,Tomato,Vegetable,Summer
1769,2024-06-22,Pineapple,Fruit,Summer
1769,2024-06-22,Papaya,Fruit,Summer
1769,2024-06-22,Tomato,Vegetable,Summer
1769,2024-06-22,Coriander,Vegetable,All
1769,2024-06-22,Muskmelon,Fruit,Summer
1770,2024-01-21,Apple,Fruit,Winter
1770,2024-01-21,Green Peas,Vegetable,Winter
1771,2024-02-29,Onion,Vegetable,All
1771,2024-02-29,Guava,Fruit,Winter
1772,2024-08-12,Pumpkin,Vegetable,Rainy
1772,2024-08-12,Onion,Vegetable,All
1772,2024-08-12,Brinjal,Vegetable,Rainy
1772,2024-08-12,Ginger,Vegetable,All
1772,2024-08-12,Coriander,Vegetable,All
1773,2024-10-23,Ginger,Vegetable,All
1773,2024-10-23,Potato,Vegetable,All
1773,2024-10-23,Garlic,Vegetable,All
1774,2024-05-23,Coriander,Vegetable,All
1774,2024-05-23,Capsicum,Vegetable,Summer
1774,2024-05-23,Garlic,Vegetable,All
1774,2024-05-23,Ginger,Vegetable,All
1775,2024-03-02,Tomato,Vegetable,Summer
1775,2024-03-02,Potato,Vegetable,All
1775,2024-03-02,Watermelon,Fruit,Summer
1775,2024-03-02,Papaya,Fruit,Summer
1775,2024-03-02,Ladyfinger,Vegetable,Summer
1776,2024-04-19,Ladyfinger,Vegetable,Summer
1776,2024-04-19,Papaya,Fruit,Summer
1776,2024-04-19,Muskmelon,Fruit,Summer
1777,2024-08-25,Onion,Vegetable,All
1777,2024-08-25,Ginger,Vegetable,All
1778,2024-08-18,Bottle Gourd,Vegetable,Rainy
1778,2024-08-18,Brinjal,Vegetable,Rainy
1779,2024-08-16,Onion,Vegetable,All
1779,2024-08-16,Radish,Vegetable,Rainy
1780,2024-02-09,Potato,Vegetable,All
1780,2024-02-09,Guava,Fruit,Winter
1780,2024-02-09,Carrot,Vegetable,Winter
1780,2024-02-09,Apple,Fruit,Winter
1780,2024-02-09,Coriander,Vegetable,All
1781,2024-04-13,Mango,Fruit,Summer
1781,2024-04-13,Papaya,Fruit,Summer
1782,2024-09-13,Banana,Fruit,Rainy
1782,2024-09-13,Radish,Vegetable,Rainy
1782,2024-09-13,Chilli,Vegetable,Rainy
1783,2024-12-09,Green Peas,Vegetable,Winter
1783,2024-12-09,Potato,Vegetable,All
1783,2024-12-09,Carrot,Vegetable,Winter
1783,2024-12-09,Cabbage,Vegetable,Winter
1784,2024-07-21,Brinjal,Vegetable,Rainy
1784,2024-07-21,Bottle Gourd,Vegetable,Rainy
1784,2024-07-21,Chilli,Vegetable,Rainy
1784,2024-07-21,Ginger,Vegetable,All
1785,2024-10-26,Garlic,Vegetable,All
1785,2024-10-26,Coriander,Vegetable,All
1785,2024-10-26,Ginger,Vegetable,All
1786,2024-08-08,Pumpkin,Vegetable,Rainy
1786,2024-08-08,Ginger,Vegetable,All
1786,2024-08-08,Onion,Vegetable,All
1787,2024-05-10,Watermelon,Fruit,Summer
1787,2024-05-10,Onion,Vegetable,All
1787,2024-05-10,Potato,Vegetable,All
1788,2024-04-26,Ladyfinger,Vegetable,Summer
1788,2024-04-26,Potato,Vegetable,All
1789,2024-05-22,Mango,Fruit,Summer
1789,2024-05-22,Coriander,Vegetable,All
1789,2024-05-22,Garlic,Vegetable,All
1789,2024-05-22,Tomato,Vegetable,Summer
1790,2024-04-16,Ginger,Vegetable,All
1790,2024-04-16,Watermelon,Fruit,Summer
1791,2024-01-02,Garlic,Vegetable,All
1791,2024-01-02,Carrot,Vegetable,Winter
1792,2024-02-01,Coriander,Vegetable,All
1792,2024-02-01,Cauliflower,Vegetable,Winter
1792,2024-02-01,Guava,Fruit,Winter
1792,2024-02-01,Cabbage,Vegetable,Winter
1792,2024-02-01,Garlic,Vegetable,All
1793,2024-01-22,Potato,Vegetable,All
1793,2024-01-22,Beetroot,Vegetable,Winter
1793,2024-01-22,Guava,Fruit,Winter
1793,2024-01-22,Carrot,Vegetable,Winter
1794,2024-03-12,Ginger,Vegetable,All
1794,2024-03-12,Onion,Vegetable,All
1795,2024-07-03,Pumpkin,Vegetable,Rainy
1795,2024-07-03,Ginger,Vegetable,All
1795,2024-07-03,Chilli,Vegetable,Rainy
1796,2024-09-30,Brinjal,Vegetable,Rainy
1796,2024-09-30,Pumpkin,Vegetable,Rainy
1796,2024-09-30,Chilli,Vegetable,Rainy
1796,2024-09-30,Bottle Gourd,Vegetable,Rainy
1796,2024-09-30,Coriander,Vegetable,All
1797,2024-03-03,Capsicum,Vegetable,Summer
1797,2024-03-03,Tomato,Vegetable,Summer
1797,2024-03-03,Watermelon,Fruit,Summer
1797,2024-03-03,Coriander,Vegetable,All
1798,2024-07-11,Banana,Fruit,Rainy
1798,2024-07-11,Radish,Vegetable,Rainy
1798,2024-07-11,Chilli,Vegetable,Rainy
1799,2024-07-10,Coriander,Vegetable,All
1799,2024-07-10,Brinjal,Vegetable,Rainy
1800,2024-07-15,Radish,Vegetable,Rainy
1800,2024-07-15,Brinjal,Vegetable,Rainy
1800,2024-07-15,Garlic,Vegetable,All
1800,2024-07-15,Onion,Vegetable,All
1800,2024-07-15,Bottle Gourd,Vegetable,Rainy
1801,2024-01-04,Cauliflower,Vegetable,Winter
1801,2024-01-04,Guava,Fruit,Winter
1801,2024-01-04,Apple,Fruit,Winter
1801,2024-01-04,Beetroot,Vegetable,Winter
1802,2024-04-12,Potato,Vegetable,All
1802,2024-04-12,Muskmelon,Fruit,Summer
1803,2024-09-30,Garlic,Vegetable,All
1803,2024-09-30,Coriander,Vegetable,All
1803,2024-09-30,Radish,Vegetable,Rainy
1803,2024-09-30,Brinjal,Vegetable,Rainy
1804,2024-06-13,Capsicum,Vegetable,Summer
1804,2024-06-13,Coriander,Vegetable,All
1804,2024-06-13,Garlic,Vegetable,All
1805,2024-09-01,Ginger,Vegetable,All
1805,2024-09-01,Garlic,Vegetable,All
1805,2024-09-01,Pumpkin,Vegetable,Rainy
1806,2024-09-13,Chilli,Vegetable,Rainy
1806,2024-09-13,Radish,Vegetable,Rainy
1806,2024-09-13,Coriander,Vegetable,All
1806,2024-09-13,Ginger,Vegetable,All
1806,2024-09-13,Bottle Gourd,Vegetable,Rainy
1807,2024-09-12,Ginger,Vegetable,All
1807,2024-09-12,Potato,Vegetable,All
1807,2024-09-12,Banana,Fruit,Rainy
1807,2024-09-12,Brinjal,Vegetable,Rainy
1807,2024-09-12,Onion,Vegetable,All
1808,2024-04-22,Ladyfinger,Vegetable,Summer
1808,2024-04-22,Capsicum,Vegetable,Summer
1808,2024-04-22,Ginger,Vegetable,All
1809,2024-02-21,Beetroot,Vegetable,Winter
1809,2024-02-21,Cabbage,Vegetable,Winter
1810,2024-01-17,Coriander,Vegetable,All
1810,2024-01-17,Spinach,Vegetable,Winter
1810,2024-01-17,Onion,Vegetable,All
1810,2024-01-17,Green Peas,Vegetable,Winter
1811,2024-09-23,Onion,Vegetable,All
1811,2024-09-23,Potato,Vegetable,All
1811,2024-09-23,Ginger,Vegetable,All
1811,2024-09-23,Radish,Vegetable,Rainy
1812,2024-09-29,Coriander,Vegetable,All
1812,2024-09-29,Chilli,Vegetable,Rainy
1812,2024-09-29,Garlic,Vegetable,All
1812,2024-09-29,Banana,Fruit,Rainy
1813,2024-11-21,Coriander,Vegetable,All
1813,2024-11-21,Potato,Vegetable,All
1813,2024-11-21,Cauliflower,Vegetable,Winter
1813,2024-11-21,Cabbage,Vegetable,Winter
1814,2024-02-24,Green Peas,Vegetable,Winter
1814,2024-02-24,Carrot,Vegetable,Winter
1814,2024-02-24,Cabbage,Vegetable,Winter
1814,2024-02-24,Onion,Vegetable,All
1814,2024-02-24,Spinach,Vegetable,Winter
1815,2024-12-11,Potato,Vegetable,All
1815,2024-12-11,Green Peas,Vegetable,Winter
1816,2024-09-02,Ginger,Vegetable,All
1816,2024-09-02,Potato,Vegetable,All
1816,2024-09-02,Chilli,Vegetable,Rainy
1816,2024-09-02,Banana,Fruit,Rainy
1816,2024-09-02,Onion,Vegetable,All
1817,2024-02-12,Green Peas,Vegetable,Winter
1817,2024-02-12,Ginger,Vegetable,All
1817,2024-02-12,Beetroot,Vegetable,Winter
1818,2024-08-28,Coriander,Vegetable,All
1818,2024-08-28,Garlic,Vegetable,All
1819,2024-05-10,Papaya,Fruit,Summer
1819,2024-05-10,Pineapple,Fruit,Summer
1819,2024-05-10,Coriander,Vegetable,All
1820,2024-08-31,Ginger,Vegetable,All
1820,2024-08-31,Onion,Vegetable,All
1820,2024-08-31,Banana,Fruit,Rainy
1820,2024-08-31,Bottle Gourd,Vegetable,Rainy
1821,2024-11-11,Cabbage,Vegetable,Winter
1821,2024-11-11,Guava,Fruit,Winter
1821,2024-11-11,Ginger,Vegetable,All
